"BANKID","ADDRESS","CBSA","CBSA_DIV","CBSA_DIV_FLG","CBSA_DIV_NO","CBSA_METRO","CBSA_METRO_FLG","CBSA_METRO_NAME","CBSA_MICRO_FLG","CBSA_NO","CERT","CITY","COUNTY","ESTYMD","FI_UNINUM","MAINOFF","NAME","OFFNAME","OFFNUM","RUNDATE","SERVTYPE","STALP","STCNTY","STNAME","UNINUM","ZIP","AUTO_UNIQUE_ID_2021-06-10_Cristinakim30_SDIC_Banks_all","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType","CensusYear","CensusPlaceFips","CensusMsaFips","CensusMetDivFips","CensusMcdFips","CensusCbsaMicro","CensusCbsaFips","CensusBlock","CensusBlockGroup","CensusTract","CensusCountyFips","CensusStateFips","naaccrCertCode","naaccrCertType"
"31080","4827 Newport Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","2/7/1977","4383","0","U.S. Bank National Association","Ocean Beach Branch","2456","6/10/2021","11","CA","6073","California","253760","92107",326,"USCGeocoder",218.7721,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7448432,-117.2483352,"Exact","","","","","","","","","","","","","",""
"31081","610 West Washington Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","2/9/1994","4383","0","U.S. Bank National Association","Mission Hills Branch","2462","6/10/2021","11","CA","6073","California","253766","92103",327,"USCGeocoder",140.6473,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7501261,-117.1689158,"Exact","","","","","","","","","","","","","",""
"31082","600 West Broadway, Suite 100","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","7/1/1982","4383","0","U.S. Bank National Association","San Diego Main Branch","2401","6/10/2021","11","CA","6073","California","254123","92101",328,"USCGeocoder",140.6495,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7172589,-117.1687818,"Exact","","","","","","","","","","","","","",""
"31083","4747 Executive Drive, Suite 120","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","1/23/1995","4383","0","U.S. Bank National Association","La Jolla Commons Branch","2403","6/10/2021","11","CA","6073","California","254127","92121",329,"USCGeocoder",109.3654,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.8750202,-117.2038153,"Relaxed","","","","","","","","","","","","","",""
"31084","1455 Frazee Road, Suite 104","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","1/1/1983","4383","0","U.S. Bank National Association","Mission Valley Branch","3770","6/10/2021","11","CA","6073","California","45030","92108",330,"USCGeocoder",203.1841,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.774185,-117.1586301,"Exact","","","","","","","","","","","","","",""
"31085","1331 Rosecrans Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","3/7/1975","4383","0","U.S. Bank National Association","Point Loma Branch","2455","6/10/2021","11","CA","6073","California","15209","92106",331,"USCGeocoder",140.6445,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7241102,-117.2293885,"Exact","","","","","","","","","","","","","",""
"31086","801 Market Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","11/12/1981","4383","0","U.S. Bank National Association","San Diego - Kettner Blvd Branch","3767","6/10/2021","11","CA","6073","California","16526","92101",332,"USCGeocoder",187.512,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7112488,-117.1570955,"Exact","","","","","","","","","","","","","",""
"31087","1606 Grand Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","1/11/1977","4383","0","U.S. Bank National Association","Pacific Beach Branch","2459","6/10/2021","11","CA","6073","California","15601","92109",333,"USCGeocoder",218.8029,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.798188,-117.2400219,"Exact","","","","","","","","","","","","","",""
"31088","3560 El Cajon Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","12/17/2001","4383","0","U.S. Bank National Association","36th & El Cajon Branch","2583","6/10/2021","11","CA","6073","California","364842","92104",334,"USCGeocoder",140.6368,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7555336,-117.1159984,"Exact","","","","","","","","","","","","","",""
"31089","4805 Newport Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","7/1/2002","4383","0","U.S. Bank National Association","Ocean Beach Drive Up Branch","2716","6/10/2021","23","CA","6073","California","420366","92107",335,"USCGeocoder",109.3914,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7444711,-117.2480018,"Exact","","","","","","","","","","","","","",""
"31090","6155 El Cajon Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","4/5/2004","4383","0","U.S. Bank National Association","El Cajon Boulevard Vons Branch","2899","6/10/2021","12","CA","6073","California","428656","92115",336,"USCGeocoder",125.0098,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7613085,-117.0654296,"Exact","","","","","","","","","","","","","",""
"31091","5500 Campanile Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","8/9/2004","4383","0","U.S. Bank National Association","San Diego State University Branch","2971","6/10/2021","12","CA","6073","California","431961","92182",337,"USCGeocoder",296.9113,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","98.9349112426036","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7721417,-117.0725356,"Relaxed","","","","","","","","","","","","","",""
"31092","11988 El Camino Real, Suite 100","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","9/26/2000","4383","0","U.S. Bank National Association","Carmel Valley Branch","2495","6/10/2021","11","CA","6073","California","358474","92130",338,"USCGeocoder",156.2608,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.936128,-117.239616,"Exact","","","","","","","","","","","","","",""
"31093","4195 Genesee Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","7/14/1997","4383","0","U.S. Bank National Association","Clairemont Branch","3774","6/10/2021","11","CA","6073","California","263331","92111",339,"USCGeocoder",62.4994,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","5314.44147955813","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.8192741161734,-117.18176061399,"Relaxed","","","","","","","","","","","","","",""
"31094","5100 Federal Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","7/14/1997","4383","0","U.S. Bank National Association","Southeastern/Euclid Branch","3778","6/10/2021","11","CA","6073","California","263335","92105",340,"USCGeocoder",187.5787,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7217123,-117.0845799,"Exact","","","","","","","","","","","","","",""
"31095","3201 University Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","7/14/1997","4383","0","U.S. Bank National Association","North Park Branch","3773","6/10/2021","11","CA","6073","California","263330","92104",341,"USCGeocoder",156.2071,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7482777,-117.1247861,"Exact","","","","","","","","","","","","","",""
"31096","9005 Complex Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","1/6/1997","4383","0","U.S. Bank National Association","Kearney Mesa Regional Branch","2489","6/10/2021","11","CA","6073","California","257709","92123",342,"USCGeocoder",203.1381,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.8307526,-117.1343537,"Exact","","","","","","","","","","","","","",""
"31097","16816 Bernardo Center Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","10/16/1957","4383","0","U.S. Bank National Association","Rancho Bernardo Branch","3314","6/10/2021","11","CA","6073","California","282832","92128",343,"USCGeocoder",156.2804,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",33.0192259,-117.0756557,"Exact","","","","","","","","","","","","","",""
"31098","620 Dennery Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","4/19/2013","4383","0","U.S. Bank National Association","Dennery Road Vons Branch","4098","6/10/2021","12","CA","6073","California","541112","92154",344,"USCGeocoder",109.3895,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.5830138,-117.0344744,"Exact","","","","","","","","","","","","","",""
"31099","5998 Alcala Park","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","9/15/2008","4383","0","U.S. Bank National Association","University Of San Diego Branch","3297","6/10/2021","12","CA","6073","California","481471","92110",345,"USCGeocoder",78.1133,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3105.04002542468","LinearInterpolationAddressRange","StreetSegment","97.0414201183432","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.7705092551652,-117.189553755925,"Relaxed;Soundex","","","","","","","","","","","","","",""
"31100","9400 Mira Mesa Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","9/1/2005","4383","0","U.S. Bank National Association","Mira Mesa Branch","3788","6/10/2021","11","CA","6073","California","448973","92126",346,"USCGeocoder",125.0685,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.9175654,-117.1225725,"Exact","","","","","","","","","","","","","",""
"31101","3645 Midway Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","11/11/2005","4383","0","U.S. Bank National Association","Midway Vons Branch","3053","6/10/2021","12","CA","6073","California","447296","92110",347,"USCGeocoder",156.2693,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7513931,-117.2171612,"Exact","","","","","","","","","","","","","",""
"31102","665 Saturn Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","11/3/2006","4383","0","U.S. Bank National Association","Saturn Boulevard Vons Branch","3166","6/10/2021","12","CA","6073","California","458093","92154",348,"USCGeocoder",125.0067,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.5848113,-117.0900901,"Exact","","","","","","","","","","","","","",""
"31103","190 South Rancho Santa Fe Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Marcos","San Diego","7/1/1997","4383","0","U.S. Bank National Association","San Marcos Branch","2463","6/10/2021","11","CA","6073","California","253768","92078",349,"USCGeocoder",46.8767,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3390.10462731658","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.1463369632235,-117.200294488907,"Exact","","","","","","","","","","","","","",""
"31104","306 S Twin Oaks Valley Rd","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Marcos","San Diego","2/1/2002","4383","0","U.S. Bank National Association","San Marcos Twin Oaks Ralphs Branch","3434","6/10/2021","12","CA","6073","California","464950","92078",350,"USCGeocoder",0,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1803.93496486754","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.1354844534905,-117.163967842125,"Exact","","","","","","","","","","","","","",""
"31105","4249 Camino De La Plaza","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Ysidro","San Diego","12/13/2004","4383","0","U.S. Bank National Association","Las Americas Branch","3003","6/10/2021","11","CA","6073","California","439352","92173",351,"USCGeocoder",78.1358,1,"4.1","","","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","13634618.5766187","ArealInterpolationGeometricCentroid","USPSZip","60","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","1",32.56013,-116.97436,"Relaxed;Soundex","","","","","","","","","","","","","",""
"31106","9355 Mission Gorge Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Santee","San Diego","12/2/2008","4383","0","U.S. Bank National Association","Santee Branch","3793","6/10/2021","11","CA","6073","California","493419","92071",352,"USCGeocoder",46.8932,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.8378582,-116.9939968,"Exact","","","","","","","","","","","","","",""
